FID_,FIPSSTCO,TRT2000,STFID,OID_,SCTRACTW,FIPSPLACEW,CENSUSPLW,SCTRACTR,FIPSPLACER,CENSUCPLR,TRACTTOTRA,STFID_1,ID_ID,Distance
,51059,420200,51059420200,88,51059471200,48376,772,51059420200,68880,1055,10,51059420200,72877,0.005489
,51059,416200,51059416200,954,51059460400,79952,1252,51059416200,29008,495,10,51059416200,72883,0.019652
,51059,421900,51059421900,468,51059471200,79952,1252,51059421900,29008,495,4,51059421900,72884,0.016906
,51059,421800,51059421800,92,51059471200,48376,772,51059421800,54144,836,4,51059421800,72898,0.003562
,51059,416100,51059416100,457,51059471200,79952,1252,51059416100,54144,836,4,51059416100,72916,0.001646
,51059,415300,51059415300,451,51059471200,79952,1252,51059415300,33584,567,4,51059415300,72918,0.012302
,51059,421400,51059421400,91,51059471200,48376,772,51059421400,33584,567,4,51059421400,72923,0.004468
,51059,420500,51059420500,90,51059471200,48376,772,51059420500,39064,646,10,51059420500,72937,0.003696
,51059,420600,51059420600,959,51059460400,79952,1252,51059420600,33584,567,20,51059420600,72938,0.004751
,51059,415100,51059415100,946,51059460400,79952,1252,51059415100,5928,81,4,51059415100,72941,0.005386
,51059,420800,51059420800,461,51059471200,79952,1252,51059420800,33584,567,15,51059420800,72949,0.018357
,51059,421300,51059421300,965,51059460400,79952,1252,51059421300,33584,567,15,51059421300,72955,0.025529
,51059,415400,51059415400,948,51059460400,79952,1252,51059415400,39304,648,10,51059415400,72958,0.010376
,51059,421500,51059421500,967,51059460400,79952,1252,51059421500,39304,648,10,51059421500,72960,0.006027
,51059,421600,51059421600,968,51059460400,79952,1252,51059421600,54144,836,15,51059421600,72966,0.004644
,51059,415500,51059415500,452,51059471200,79952,1252,51059415500,29136,497,15,51059415500,72971,0.015144
,51059,416000,51059416000,456,51059471200,79952,1252,51059416000,54144,836,10,51059416000,72973,0.006267
,51059,415900,51059415900,2743,51059480200,79952,1252,51059415900,54144,836,10,51059415900,72986,0.001984
,51059,415800,51059415800,455,51059471200,79952,1252,51059415800,29136,497,4,51059415800,72987,0.011198
,51059,415200,51059415200,1690,51059460500,79952,1252,51059415200,5928,81,4,51059415200,72994,0.000486
,51059,415600,51059415600,453,51059471200,79952,1252,51059415600,29136,497,15,51059415600,72998,0.000746
,51059,415700,51059415700,454,51059471200,79952,1252,51059415700,29136,497,15,51059415700,73006,0.007917
,51059,416300,51059416300,1698,51059460500,79952,1252,51059416300,99999,9999,4,51059416300,73012,0.018474
,51059,461800,51059461800,541,51059471200,79952,1252,51059461800,58472,898,45,51059461800,73052,0.003195
,51059,490100,51059490100,166,51059471200,48376,772,51059490100,14440,216,10,51059490100,73069,0.005686
,51059,421700,51059421700,466,51059471200,79952,1252,51059421700,54144,836,10,51059421700,73104,0.009643
,51059,481100,51059481100,153,51059471200,48376,772,51059481100,99999,9999,40,51059481100,73110,0.018981
,51107,611400,51107611400,209,51059471200,48376,772,51107611400,99999,9999,20,51107611400,73137,0.015677
,51059,440100,51059440100,492,51059471200,79952,1252,51059440100,49144,787,30,51059440100,73186,0.012591
,51059,452500,51059452500,120,51059471200,48376,772,51059452500,74592,1150,4,51059452500,73195,0.006733
,51059,452600,51059452600,121,51059471200,48376,772,51059452600,74592,1150,4,51059452600,73202,0.005766
,51059,452300,51059452300,119,51059471200,48376,772,51059452300,1912,42,10,51059452300,73217,0.003931
,51059,452000,51059452000,1770,51059460500,79952,1252,51059452000,1912,42,40,51059452000,73219,0.004257
,51059,492200,51059492200,180,51059471200,48376,772,51059492200,99999,9999,35,51059492200,73284,0.014628
,51059,481200,51059481200,154,51059471200,48376,772,51059481200,66672,1022,20,51059481200,73306,0.008943
,51059,430200,51059430200,97,51059471200,48376,772,51059430200,99999,9999,10,51059430200,73317,0.026398
,51059,461900,51059461900,542,51059471200,79952,1252,51059461900,58472,898,15,51059461900,73336,0.003313
,51059,481600,51059481600,156,51059471200,48376,772,51059481600,99999,9999,10,51059481600,73338,0.03698
,51059,480100,51059480100,146,51059471200,48376,772,51059480100,32496,558,10,51059480100,73346,0.018759
,51153,901220,51153901220,228,51059471200,48376,772,51153901220,43432,711,10,51153901220,73364,0.068498
,51153,901221,51153901221,668,51059471200,79952,1252,51153901221,43432,711,10,51153901221,73364,0.047518
,51153,901222,51153901222,1162,51059460400,79952,1252,51153901222,43432,711,20,51153901222,73364,0.034167
,51059,492000,51059492000,597,51059471200,79952,1252,51059492000,99999,9999,30,51059492000,73404,0.022059
,51059,480400,51059480400,562,51059471200,79952,1252,51059480400,99999,9999,40,51059480400,73466,0.009028
,51059,460200,51059460200,125,51059471200,48376,772,51059460200,87240,1357,10,51059460200,73496,0.015197
,51059,491600,51059491600,175,51059471200,48376,772,51059491600,14744,218,10,51059491600,73552,0.008073
,51059,481700,51059481700,157,51059471200,48376,772,51059481700,99999,9999,45,51059481700,73582,0.021634
,51059,451300,51059451300,511,51059471200,79952,1252,51059451300,43352,708,4,51059451300,73637,0.006661
,51059,451400,51059451400,117,51059471200,48376,772,51059451400,71216,1115,10,51059451400,73638,0.00177
,51059,491700,51059491700,176,51059471200,48376,772,51059491700,14744,218,15,51059491700,73647,0.00171
,51059,491000,51059491000,1331,51059460500,23984,423,51059491000,99999,9999,4,51059491000,73674,0.026515
,51059,491300,51059491300,171,51059471200,48376,772,51059491300,14440,216,4,51059491300,73681,0.002041
,51059,430800,51059430800,977,51059460400,79952,1252,51059430800,84976,1327,15,51059430800,73691,0.021391
,51059,452100,51059452100,516,51059471200,79952,1252,51059452100,1912,42,20,51059452100,73697,0.009078
,51059,432000,51059432000,104,51059471200,48376,772,51059432000,11464,194,4,51059432000,73705,0.006782
,51059,432100,51059432100,485,51059471200,79952,1252,51059432100,11464,194,4,51059432100,73706,0.017562
,51059,492100,51059492100,179,51059471200,48376,772,51059492100,99999,9999,15,51059492100,73708,0.016333
,51059,432200,51059432200,486,51059471200,79952,1252,51059432200,11464,194,15,51059432200,73712,0.035095
,51059,432700,51059432700,491,51059471200,79952,1252,51059432700,55752,853,15,51059432700,73731,0.018669
,51059,430900,51059430900,101,51059471200,48376,772,51059430900,11464,194,15,51059430900,73738,0.035059
,51059,431300,51059431300,479,51059471200,79952,1252,51059431300,11464,194,10,51059431300,73738,0.013459
,51059,432600,51059432600,106,51059471200,48376,772,51059432600,55752,853,25,51059432600,73739,0.007841
,51059,431000,51059431000,102,51059471200,48376,772,51059431000,11464,194,25,51059431000,73741,0.036959
,51059,432500,51059432500,489,51059471200,79952,1252,51059432500,11464,194,25,51059432500,73742,0.00965
,51059,492300,51059492300,1102,51059460400,79952,1252,51059492300,99999,9999,10,51059492300,73742,0.011815
,51059,492400,51059492400,181,51059471200,48376,772,51059492400,47064,744,4,51059492400,73743,0.021097
,51059,431400,51059431400,480,51059471200,79952,1252,51059431400,84976,1327,4,51059431400,73755,0.010744
,51059,430500,51059430500,99,51059471200,48376,772,51059430500,57560,883,4,51059430500,73781,0.003117
,51059,430700,51059430700,100,51059471200,48376,772,51059430700,74592,1150,15,51059430700,73785,0.012561
,51059,452400,51059452400,518,51059471200,79952,1252,51059452400,57560,883,10,51059452400,73785,0.006935
,51059,491200,51059491200,170,51059471200,48376,772,51059491200,14440,216,40,51059491200,73789,0.003338
,51059,460100,51059460100,124,51059471200,48376,772,51059460100,87240,1357,4,51059460100,73791,0.006224
,51059,420100,51059420100,458,51059471200,79952,1252,51059420100,74592,1150,4,51059420100,73796,0.004249
,51059,421100,51059421100,463,51059471200,79952,1252,51059421100,29552,499,4,51059421100,73819,0.019638
,51059,421200,51059421200,964,51059460400,79952,1252,51059421200,29552,499,10,51059421200,73843,0.028074
,51059,422400,51059422400,972,51059460400,79952,1252,51059422400,29552,499,25,51059422400,73843,0.025137
,51059,461500,51059461500,538,51059471200,79952,1252,51059461500,58472,898,35,51059461500,73868,0.005647
,51059,461600,51059461600,133,51059471200,48376,772,51059461600,51192,802,20,51059461600,73900,0.003043
,51059,482600,51059482600,165,51059471200,48376,772,51059482600,14744,218,35,51059482600,73916,0.008389
,51059,431500,51059431500,481,51059471200,79952,1252,51059431500,84976,1327,20,51059431500,73937,0.009793
,51059,490500,51059490500,168,51059471200,48376,772,51059490500,99999,9999,10,51059490500,73948,0.006976
,51059,421000,51059421000,462,51059471200,79952,1252,51059421000,29552,499,4,51059421000,73954,0.001484
,51059,431600,51059431600,482,51059471200,79952,1252,51059431600,74592,1150,10,51059431600,73955,0.003581
,51059,491800,51059491800,595,51059471200,79952,1252,51059491800,14744,218,20,51059491800,73956,0.011898
,51059,491500,51059491500,174,51059471200,48376,772,51059491500,14744,218,15,51059491500,73957,0.006646
,51061,990701,51061990701,607,51059471200,79952,1252,51061990701,99999,9999,10,51061990701,73960,0.037263
,51061,990201,51061990201,182,51059471200,48376,772,51061990201,99999,9999,10,51061990201,74000,0.060689
,51107,610800,51107610800,193,51059471200,48376,772,51107610800,99999,9999,10,51107610800,74057,0.071338
,51061,990702,51061990702,186,51059471200,48376,772,51061990702,66512,1020,4,51061990702,74264,0.006762
,51061,990301,51061990301,183,51059471200,48376,772,51061990301,99999,9999,15,51061990301,74342,0.0218
,51061,990402,51061990402,184,51059471200,48376,772,51061990402,99999,9999,10,51061990402,74392,0.029484
,51061,990401,51061990401,604,51059471200,79952,1252,51061990401,99999,9999,4,51061990401,74421,0.020492
,51061,990302,51061990302,603,51059471200,79952,1252,51061990302,83136,1295,10,51061990302,74498,0.008608
,51061,990100,51061990100,1104,51059460400,79952,1252,51061990100,78192,1225,4,51061990100,74502,0.039427
,51061,990202,51061990202,601,51059471200,79952,1252,51061990202,99999,9999,15,51061990202,74636,0.033716
,51061,990403,51061990403,185,51059471200,48376,772,51061990403,99999,9999,4,51061990403,74691,0.028109
,51069,50100,51069050100,1343,51059460500,23984,423,51069050100,99999,9999,4,51069050100,76351,0.00947
,51069,50500,51069050500,608,51059471200,79952,1252,51069050500,99999,9999,10,51069050500,76434,0.005192
,51069,51100,51069051100,2949,51059480200,79952,1252,51069051100,99999,9999,10,51069051100,76556,0.006817
,51069,50600,51069050600,1344,51059460500,23984,423,51069050600,99999,9999,4,51069050600,76681,0.041863
,51069,50800,51069050800,1876,51059460500,79952,1252,51069050800,99999,9999,4,51069050800,76732,0.005241
,51069,50300,51069050300,2946,51059480200,79952,1252,51069050300,99999,9999,10,51069050300,76856,0.034626
,51069,51000,51069051000,1110,51059460400,79952,1252,51069051000,99999,9999,10,51069051000,77008,0.01615
,51075,400200,51075400200,1878,51059460500,79952,1252,51075400200,99999,9999,4,51075400200,78135,0.036693
,51075,400100,51075400100,2950,51059480200,79952,1252,51075400100,99999,9999,4,51075400100,78274,0.024086
,51085,320802,51085320802,1879,51059460500,79952,1252,51085320802,99999,9999,10,51085320802,80677,0.022939
,51600,300400,51600300400,246,51059471200,48376,772,51600300400,26496,460,15,51600300400,81183,0.004766
,51600,300100,51600300100,716,51059471200,79952,1252,51600300100,26496,460,10,51600300100,81184,0.00351
,51600,300200,51600300200,244,51059471200,48376,772,51600300200,26496,460,10,51600300200,81196,0.001163
,51600,300500,51600300500,247,51059471200,48376,772,51600300500,26496,460,10,51600300500,81226,0.004302
,51059,440500,51059440500,496,51059471200,79952,1252,51059440500,99999,9999,45,51059440500,81231,0.012703
,51600,300300,51600300300,245,51059471200,48376,772,51600300300,26496,460,20,51600300300,81233,0.008875
,51610,500200,51610500200,249,51059471200,48376,772,51610500200,27200,470,15,51610500200,81316,0.005021
,51610,500300,51610500300,722,51059471200,79952,1252,51610500300,27200,470,4,51610500300,81343,0.0022
,51610,500100,51610500100,248,51059471200,48376,772,51610500100,27200,470,4,51610500100,81378,0.003683
,51630,500,51630000500,3127,51059480200,79952,1252,51630000500,29744,505,4,51630000500,81474,0.001608
,51630,100,51630000100,2017,51059460500,79952,1252,51630000100,29744,505,4,51630000100,81522,0.002239
,51630,300,51630000300,3126,51059480200,79952,1252,51630000300,29744,505,4,51630000300,81584,0.00089
,51630,400,51630000400,2019,51059460500,79952,1252,51630000400,29744,505,10,51630000400,81620,0.001319
,51630,200,51630000200,2018,51059460500,79952,1252,51630000200,29744,505,10,51630000200,81681,0.005617
,51650,11100,51650011100,2020,51059460500,79952,1252,51650011100,35000,590,4,51650011100,82294,0.010053
,51650,10308,51650010308,3128,51059480200,79952,1252,51650010308,35000,590,10,51650010308,82405,0.00794
, , , ,0,0,0,0,0,0,0,0, ,84529,0.008214
,24033,805601,24033805601,397,51059471200,79952,1252,24033805601,45525,540,15,24033805601,90024,0.002681
,24033,805202,24033805202,396,51059471200,79952,1252,24033805202,16875,189,4,24033805202,90038,0.003598
,24033,805700,24033805700,1617,51059460500,79952,1252,24033805700,45525,540,4,24033805700,90059,0.005533
,24033,806000,24033806000,1619,51059460500,79952,1252,24033806000,41250,510,10,24033806000,90097,0.004467
,24033,805201,24033805201,2616,51059480200,79952,1252,24033805201,16875,189,15,24033805201,90100,0.004458
,24033,804900,24033804900,2615,51059480200,79952,1252,24033804900,16875,189,4,24033804900,90115,0.003298
,24033,804800,24033804800,2614,51059480200,79952,1252,24033804800,54275,650,10,24033804800,90127,0.001991
,24033,806100,24033806100,2622,51059480200,79952,1252,24033806100,41250,510,4,24033806100,90146,0.003233
,24033,807000,24033807000,1622,51059460500,79952,1252,24033807000,18750,220,4,24033807000,90176,0.000264
,24033,806400,24033806400,2624,51059480200,79952,1252,24033806400,400,8,4,24033806400,90205,0.008047
,24033,806703,24033806703,2052,51059480200,48376,772,24033806703,34775,435,20,24033806703,90232,0.00672
,24033,806800,24033806800,402,51059471200,79952,1252,24033806800,6925,60,4,24033806800,90240,0.006321
,24033,806300,24033806300,900,51059460400,79952,1252,24033806300,25425,305,4,24033806300,90248,0.003888
,24033,806200,24033806200,398,51059471200,79952,1252,24033806200,41250,510,20,24033806200,90274,0.006637
,24033,806501,24033806501,399,51059471200,79952,1252,24033806501,66635,837,10,24033806501,90280,0.004124
,24033,807102,24033807102,403,51059471200,79952,1252,24033807102,66635,837,4,24033807102,90281,0.009363
,24033,804002,24033804002,2607,51059480200,79952,1252,24033804002,7850,75,4,24033804002,90306,0.00134
,24033,804400,24033804400,2612,51059480200,79952,1252,24033804400,18850,225,4,24033804400,90323,0.00487
,24033,804300,24033804300,2611,51059480200,79952,1252,24033804300,99999,9999,10,24033804300,90337,0.000876
,24033,804001,24033804001,1615,51059460500,79952,1252,24033804001,7850,75,10,24033804001,90405,0.004124
,24033,806708,24033806708,400,51059471200,79952,1252,24033806708,34775,435,4,24033806708,90454,0.00566
,24033,806706,24033806706,901,51059460400,79952,1252,24033806706,99999,9999,4,24033806706,90462,0.003857
,24033,806710,24033806710,401,51059471200,79952,1252,24033806710,34775,435,4,24033806710,90466,0.005876
,24033,806711,24033806711,902,51059460400,79952,1252,24033806711,33812,414,15,24033806711,90470,0.00711
,24033,804102,24033804102,394,51059471200,79952,1252,24033804102,45400,535,4,24033804102,90488,0.004982
,24033,803612,24033803612,2605,51059480200,79952,1252,24033803612,55400,664,10,24033803612,90496,0.003065
,24033,803700,24033803700,897,51059460400,79952,1252,24033803700,45400,535,4,24033803700,90497,0.004558
,24033,803610,24033803610,2604,51059480200,79952,1252,24033803610,55400,664,20,24033803610,90527,0.009668
,24033,803608,24033803608,2050,51059480200,48376,772,24033803608,45612,542,4,24033803608,90605,0.008885
,24033,807304,24033807304,2637,51059480200,79952,1252,24033807304,38850,493,4,24033807304,91226,0.003588
,24033,807406,24033807406,2640,51059480200,79952,1252,24033807406,6400,53,15,24033807406,91244,0.000602
,24033,807301,24033807301,2636,51059480200,79952,1252,24033807301,99999,9999,15,24033807301,91293,0.009519
,24033,807407,24033807407,404,51059471200,79952,1252,24033807407,12350,119,10,24033807407,91313,0.006664
,24033,807404,24033807404,2638,51059480200,79952,1252,24033807404,6400,53,4,24033807404,91344,0.001425
,24033,807408,24033807408,1624,51059460500,79952,1252,24033807408,99999,9999,10,24033807408,91449,0.017118
,24033,806712,24033806712,2053,51059480200,48376,772,24033806712,34775,435,4,24033806712,91529,0.007169
,24033,805602,24033805602,2618,51059480200,79952,1252,24033805602,45525,540,10,24033805602,91766,0.004043
,24033,805101,24033805101,68,51059471200,48376,772,24033805101,16875,189,10,24033805101,91890,0.007631
,24033,804101,24033804101,393,51059471200,79952,1252,24033804101,16550,175,4,24033804101,91901,0.003831
,24033,803613,24033803613,1614,51059460500,79952,1252,24033803613,55400,664,10,24033803613,92013,0.005455
,24033,803803,24033803803,2606,51059480200,79952,1252,24033803803,86525,1053,15,24033803803,92013,0.005606
,24033,805802,24033805802,1618,51059460500,79952,1252,24033805802,16875,189,10,24033805802,92048,0.004343
,24033,807405,24033807405,2639,51059480200,79952,1252,24033807405,6400,53,20,24033807405,92052,0.010465
,24033,805901,24033805901,2051,51059480200,48376,772,24033805901,41250,510,20,24033805901,92100,0.007826
,24033,806900,24033806900,1621,51059460500,79952,1252,24033806900,18750,220,4,24033806900,92176,0.00562
,24033,805905,24033805905,2621,51059480200,79952,1252,24033805905,400,8,15,24033805905,92345,0.003845
,24033,807200,24033807200,2635,51059480200,79952,1252,24033807200,18750,220,25,24033807200,92416,0.004948
,24033,807305,24033807305,903,51059460400,79952,1252,24033807305,400,8,10,24033807305,92454,0.002506
,24033,803607,24033803607,392,51059471200,79952,1252,24033803607,45612,542,10,24033803607,92482,0.003704
,24033,804200,24033804200,395,51059471200,79952,1252,24033804200,16550,175,4,24033804200,92484,0.007716
,24035,810800,24035810800,2642,51059480200,79952,1252,24035810800,75025,930,4,24035810800,92526,0.006213
,24035,810900,24035810900,904,51059460400,79952,1252,24035810900,99999,9999,15,24035810900,92703,0.017104
,24035,811000,24035811000,405,51059471200,79952,1252,24035811000,16125,169,10,24035811000,92737,0.029016
,24037,995100,24037995100,1625,51059460500,79952,1252,24037995100,99999,9999,4,24037995100,93621,0.004537
,24037,995200,24037995200,2647,51059480200,79952,1252,24037995200,99999,9999,20,24037995200,93741,0.003736
,24037,995400,24037995400,2648,51059480200,79952,1252,24037995400,99999,9999,10,24037995400,94098,0.039293
,24037,995500,24037995500,406,51059471200,79952,1252,24037995500,99999,9999,4,24037995500,94584,0.000665
,24037,995000,24037995000,2644,51059480200,79952,1252,24037995000,33850,416,4,24037995000,94943,0.004151
,24043,11500,24043011500,408,51059471200,79952,1252,24043011500,99999,9999,10,24043011500,97142,0.02703
,24043,900,24043000900,407,51059471200,79952,1252,24043000900,36075,450,4,24043000900,97690,0.010622
,24043,301,24043000301,1626,51059460500,79952,1252,24043000301,36075,450,10,24043000301,98724,0.002781
,24043,11301,24043011301,905,51059460400,79952,1252,24043011301,72900,905,4,24043011301,98748,0.005153
,51033,990300,51033990300,1684,51059460500,79952,1252,51033990300,8888,130,4,51033990300,101899,0.007331
,51033,990500,51033990500,943,51059460400,79952,1252,51033990500,99999,9999,4,51033990500,101932,0.008275
,51033,990200,51033990200,2724,51059480200,79952,1252,51033990200,99999,9999,4,51033990200,102022,0.074301
,51041,100915,51041100915,2727,51059480200,79952,1252,51041100915,99999,9999,4,51041100915,103910,0.00664
,51041,100805,51041100805,2726,51059480200,79952,1252,51041100805,99999,9999,4,51041100805,104021,0.006619
,51043,10200,51043010200,86,51059471200,48376,772,51043010200,8984,135,4,51043010200,104697,0.010828
,51043,10300,51043010300,449,51059471200,79952,1252,51043010300,99999,9999,4,51043010300,104845,0.053838
,51043,10100,51043010100,944,51059460400,79952,1252,51043010100,6968,90,4,51043010100,104897,0.007303
,51047,990400,51047990400,1688,51059460500,79952,1252,51047990400,20752,355,4,51047990400,105529,0.029791
,51047,990100,51047990100,87,51059471200,48376,772,51047990100,99999,9999,10,51047990100,105750,0.000383
,51047,990200,51047990200,2731,51059480200,79952,1252,51047990200,20752,355,10,51047990200,105751,0.010121
